Time                        , Roll, Pitch, Yaw
[Rabu_15-10-2025_04-08-39], 0.0589921, -0.1494, 6.09888
[Rabu_15-10-2025_04-08-39], 0.0577704, -0.1494, 6.09888
[Rabu_15-10-2025_04-08-40], 0.0577704, -0.1494, 6.09888
[Rabu_15-10-2025_04-08-41], 0.0589921, -0.148353, 6.09888
[Rabu_15-10-2025_04-08-41], 0.0654498, -0.148353, 6.09888
[Rabu_15-10-2025_04-08-42], 0.0644026, -0.148353, 6.09888
[Rabu_15-10-2025_04-08-42], 0.0644026, -0.148353, 6.09888
[Rabu_15-10-2025_04-08-43], -0.0153589, -0.159349, 6.0617
[Rabu_15-10-2025_04-08-43], 0.0720821, -0.118857, 0.00541052
[Rabu_15-10-2025_04-08-44], 0.0589921, -0.14399, 0.102625
[Rabu_15-10-2025_04-08-44], 0.0851721, -0.235619, 0.272795
[Rabu_15-10-2025_04-08-45], 0.0195477, -0.184307, 0.290074
[Rabu_15-10-2025_04-08-45], -0.00209439, -0.283616, 0.246615
[Rabu_15-10-2025_04-08-46], 0.00209439, -0.19635, 0.304385
[Rabu_15-10-2025_04-08-46], 0.0764454, -0.230209, 0.176802
[Rabu_15-10-2025_04-08-47], 0.0164061, -0.206123, 0.259705
[Rabu_15-10-2025_04-08-47], 0.102625, -0.246615, 0.340339
[Rabu_15-10-2025_04-08-48], 0.023911, -0.245393, 0.284663
[Rabu_15-10-2025_04-08-48], 0.079587, -0.245393, 0.481013
[Rabu_15-10-2025_04-08-49], 0.0359538, -0.199666, 0.374199
[Rabu_15-10-2025_04-08-49], 0.0415388, -0.202982, 0.292343
[Rabu_15-10-2025_04-08-50], 0.0185005, -0.195302, 0.18867
[Rabu_15-10-2025_04-08-50], 0.055676, -0.272795, 0.274889
[Rabu_15-10-2025_04-08-51], 0.0567232, -0.163712, 0.394793
[Rabu_15-10-2025_04-08-51], 0.0359538, -0.234572, 0.229162
[Rabu_15-10-2025_04-08-52], 0.0677188, -0.238936, 0.15708
[Rabu_15-10-2025_04-08-52], 0.0708604, -0.25412, 0.113446
[Rabu_15-10-2025_04-08-53], 0.0469494, -0.223577, 0.0654498
[Rabu_15-10-2025_04-08-53], 0.0720821, -0.153764, 0.0479966
[Rabu_15-10-2025_04-08-54], 0.0644026, -0.153764, 0.0479966
