Time                        , Roll, Pitch, Yaw
[Jumat_17-10-2025_00-17-26], 0.0294961, -0.0459022, 5.5491
[Jumat_17-10-2025_00-17-27], 0.0284489, -0.120079, 5.55346
[Jumat_17-10-2025_00-17-27], -0.0785398, -0.116763, 5.54247
[Jumat_17-10-2025_00-17-28], 0.0284489, -0.0195477, 5.59046
[Jumat_17-10-2025_00-17-28], -0.0251327, -0.193033, 5.59169
[Jumat_17-10-2025_00-17-29], 0.0382227, -0.0959931, 5.53165
[Jumat_17-10-2025_00-17-29], 0.0654498, -0.0741765, 5.44647
[Jumat_17-10-2025_00-17-30], 0.023911, -0.133169, 5.45956
[Jumat_17-10-2025_00-17-30], 0.0109956, -0.100356, 5.49011
[Jumat_17-10-2025_00-17-31], 0.00541052, -0.200713, 5.54142
[Jumat_17-10-2025_00-17-31], 0.0359538, -0.116763, 5.43775
[Jumat_17-10-2025_00-17-32], 0.0839503, -0.169122, 5.32116
[Jumat_17-10-2025_00-17-32], 0.0764454, -0.120079, 5.36357
[Jumat_17-10-2025_00-17-33], 0.0305433, -0.0567232, 5.37457
[Jumat_17-10-2025_00-17-33], -0.042586, -0.150622, 5.47161
[Jumat_17-10-2025_00-17-34], 0.0120428, -0.0959931, 5.34175
[Jumat_17-10-2025_00-17-34], 0.0349066, -0.0872665, 5.28189
[Jumat_17-10-2025_00-17-35], 0.0993092, -0.168075, 5.35048
[Jumat_17-10-2025_00-17-35], -0.0338594, -0.142942, 5.44979
[Jumat_17-10-2025_00-17-36], 0.00331613, -0.0644026, 5.58837
[Jumat_17-10-2025_00-17-36], 0.0294961, -0.0382227, 5.59605
[Jumat_17-10-2025_00-17-37], 0.0294961, 0.128805, 5.57423
[Jumat_17-10-2025_00-17-37], 0.112399, 0.0993092, 5.75313
[Jumat_17-10-2025_00-17-38], 0.0272271, -0.0764454, 5.65818
[Jumat_17-10-2025_00-17-38], -0.0284489, -0.262847, 5.77495
[Jumat_17-10-2025_00-17-39], 0.068766, 0.0153589, 5.72136
[Jumat_17-10-2025_00-17-39], 0.106989, 0.171217, 5.632
[Jumat_17-10-2025_00-17-40], 0.0959931, -0.0720821, 5.60251
[Jumat_17-10-2025_00-17-40], 0.0534071, -0.20176, 5.75749
[Jumat_17-10-2025_00-17-41], 0.00872665, -0.068766, 5.85349
[Jumat_17-10-2025_00-17-41], -0.0371755, -0.184307, 5.77268
[Jumat_17-10-2025_00-17-42], 0.0774926, -0.198618, 5.61787
[Jumat_17-10-2025_00-17-42], 0.0708604, -0.102625, 5.54037
[Jumat_17-10-2025_00-17-43], 0.0109956, -0.166853, 5.55992
[Jumat_17-10-2025_00-17-43], 0.0349066, -0.156032, 5.55992
[Jumat_17-10-2025_00-17-44], 0.0382227, -0.152716, 5.55992
[Jumat_17-10-2025_00-17-45], 0.0403171, -0.152716, 5.56114
[Jumat_17-10-2025_00-17-45], 0.0415388, -0.152716, 5.56114
[Jumat_17-10-2025_00-17-46], 0.0415388, -0.152716, 5.56114
[Jumat_17-10-2025_00-17-46], 0.0403171, -0.153764, 5.55887
[Jumat_17-10-2025_00-17-47], 0.0436332, -0.15708, 5.55887
[Jumat_17-10-2025_00-17-47], 0.0446804, -0.151669, 5.56219
[Jumat_17-10-2025_00-17-48], 0.0436332, -0.146259, 5.56219
[Jumat_17-10-2025_00-17-48], 0.0446804, -0.126536, 5.56219
[Jumat_17-10-2025_00-17-49], 0.0436332, -0.100356, 5.56114
[Jumat_17-10-2025_00-17-49], 0.0436332, -0.0741765, 5.55992
[Jumat_17-10-2025_00-17-50], 0.0446804, -0.0513127, 5.55887
[Jumat_17-10-2025_00-17-50], 0.0436332, -0.0415388, 5.55887
[Jumat_17-10-2025_00-17-51], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-51], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-52], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-52], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-53], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-53], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-54], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-54], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-55], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-55], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-56], 0.0436332, -0.0403171, 5.55992
[Jumat_17-10-2025_00-17-56], 0.0436332, -0.0436332, 5.55992
