Time                        , Roll, Pitch, Yaw
[Jumat_17-10-2025_00-29-34], 0.0261799, -0.00977384, 0.00209439
[Jumat_17-10-2025_00-29-35], 0.0261799, -0.105767, 0.00767945
[Jumat_17-10-2025_00-29-35], 0.1309, -0.0698132, 0.0207694
[Jumat_17-10-2025_00-29-36], 0.0633555, -0.0862193, 0.0305433
[Jumat_17-10-2025_00-29-36], 0.0808087, -0.108036, 0.0502655
[Jumat_17-10-2025_00-29-37], -0.023911, -0.0905826, 0.0677188
[Jumat_17-10-2025_00-29-37], -0.0546288, -0.121126, 0.150622
[Jumat_17-10-2025_00-29-38], 0.00977384, -0.092677, 0.0720821
[Jumat_17-10-2025_00-29-38], 0.0371755, -0.0774926, 0.0315905
[Jumat_17-10-2025_00-29-39], 0.0415388, -0.17017, 0
[Jumat_17-10-2025_00-29-39], 0.0621337, -0.0459022, 0.00767945
[Jumat_17-10-2025_00-29-40], -0.0305433, -0.113446, 0.0895354
[Jumat_17-10-2025_00-29-40], 0.00331613, -0.182212, 0.0349066
[Jumat_17-10-2025_00-29-41], 0.0195477, -0.120079, 0.0195477
[Jumat_17-10-2025_00-29-41], 0.068766, -0.253073, 6.23309
[Jumat_17-10-2025_00-29-42], 0.00645772, -0.0905826, 6.25596
[Jumat_17-10-2025_00-29-42], -0.0403171, -0.126536, 0.042586
[Jumat_17-10-2025_00-29-43], 0.00767945, -0.11013, 6.26905
[Jumat_17-10-2025_00-29-43], 0.055676, -0.0610865, 6.26678
[Jumat_17-10-2025_00-29-44], 0.118857, -0.17017, 6.21128
[Jumat_17-10-2025_00-29-44], 0.0589921, -0.0349066, 6.27882
[Jumat_17-10-2025_00-29-45], -0.01309, 0.0284489, 0.115715
[Jumat_17-10-2025_00-29-46], -0.00977384, -0.177849, 0.154985
[Jumat_17-10-2025_00-29-46], 0.0251327, -0.0938987, 0.151669
[Jumat_17-10-2025_00-29-47], 0.0415388, -0.16249, 0.120079
[Jumat_17-10-2025_00-29-47], 0.0195477, -0.118857, 0.206123
[Jumat_17-10-2025_00-29-48], -0.00209439, -0.0774926, 0.264068
[Jumat_17-10-2025_00-29-48], 0.01309, -0.1494, 0.297753
[Jumat_17-10-2025_00-29-49], 0.0436332, -0.0284489, 0.366519
[Jumat_17-10-2025_00-29-49], 0.0851721, -0.169122, 0.295659
[Jumat_17-10-2025_00-29-50], 0.0328122, -0.20176, 0.231256
[Jumat_17-10-2025_00-29-50], -0.0644026, -0.0959931, 0.092677
[Jumat_17-10-2025_00-29-51], 0.079587, -0.128805, 0.128805
[Jumat_17-10-2025_00-29-51], 0.0315905, -0.133169, 0.120079
[Jumat_17-10-2025_00-29-52], 0.0305433, -0.134216, 0.121126
[Jumat_17-10-2025_00-29-52], 0.0328122, -0.133169, 0.121126
[Jumat_17-10-2025_00-29-53], 0.0338594, -0.131947, 0.121126
[Jumat_17-10-2025_00-29-53], 0.0349066, -0.131947, 0.121126
[Jumat_17-10-2025_00-29-54], 0.0349066, -0.131947, 0.121126
[Jumat_17-10-2025_00-29-54], 0.0349066, -0.1309, 0.121126
[Jumat_17-10-2025_00-29-55], 0.0359538, -0.126536, 0.121126
[Jumat_17-10-2025_00-29-55], 0.0359538, -0.127584, 0.122173
[Jumat_17-10-2025_00-29-56], 0.0371755, -0.125489, 0.120079
[Jumat_17-10-2025_00-29-56], 0.0382227, -0.12322, 0.120079
[Jumat_17-10-2025_00-29-57], 0.0382227, -0.126536, 0.121126
[Jumat_17-10-2025_00-29-57], 0.0382227, -0.124442, 0.122173
[Jumat_17-10-2025_00-29-58], 0.0382227, -0.111352, 0.121126
[Jumat_17-10-2025_00-29-58], 0.0392699, -0.0862193, 0.120079
[Jumat_17-10-2025_00-29-59], 0.0403171, -0.0644026, 0.11781
[Jumat_17-10-2025_00-29-59], 0.0436332, -0.0446804, 0.11781
[Jumat_17-10-2025_00-30-00], 0.0436332, -0.0382227, 0.116763
[Jumat_17-10-2025_00-30-00], 0.0446804, -0.0349066, 0.116763
[Jumat_17-10-2025_00-30-01], 0.0446804, -0.0349066, 0.116763
[Jumat_17-10-2025_00-30-01], 0.0446804, -0.0349066, 0.116763
[Jumat_17-10-2025_00-30-02], 0.0446804, -0.0349066, 0.116763
[Jumat_17-10-2025_00-30-02], 0.0446804, -0.0349066, 0.116763
[Jumat_17-10-2025_00-30-03], 0.0446804, -0.0349066, 0.115715
[Jumat_17-10-2025_00-30-03], 0.0446804, -0.0349066, 0.115715
[Jumat_17-10-2025_00-30-04], 0.0446804, -0.0338594, 0.115715
[Jumat_17-10-2025_00-30-04], 0.0446804, -0.0338594, 0.115715
