Time                        , Roll, Pitch, Yaw
[Jumat_17-10-2025_00-26-42], 0.0294961, -0.0315905, 0.00331613
[Jumat_17-10-2025_00-26-42], 0.0251327, -0.0513127, 0.00541052
[Jumat_17-10-2025_00-26-43], 0.0251327, -0.118857, 0.00977384
[Jumat_17-10-2025_00-26-43], 0.0284489, -0.111352, 0.079587
[Jumat_17-10-2025_00-26-44], 0.0328122, -0.112399, 6.28214
[Jumat_17-10-2025_00-26-44], 0.0720821, -0.0862193, 6.2516
[Jumat_17-10-2025_00-26-45], 0.0523599, -0.092677, 6.25055
[Jumat_17-10-2025_00-26-45], 0.0272271, -0.0371755, 6.26242
[Jumat_17-10-2025_00-26-46], -0.0469494, -0.13631, 0.0185005
[Jumat_17-10-2025_00-26-46], 0.0153589, -0.165806, 6.2385
[Jumat_17-10-2025_00-26-47], 0.0338594, -0.079587, 6.23519
[Jumat_17-10-2025_00-26-47], 0.0818559, -0.19635, 6.1371
[Jumat_17-10-2025_00-26-48], 0.0315905, -0.103673, 6.17637
[Jumat_17-10-2025_00-26-48], 0.0272271, -0.115715, 6.2701
[Jumat_17-10-2025_00-26-49], 0.00977384, -0.217119, 6.26137
[Jumat_17-10-2025_00-26-49], 0.0371755, -0.113446, 6.23955
[Jumat_17-10-2025_00-26-50], 0.0970403, -0.127584, 6.14251
[Jumat_17-10-2025_00-26-50], 0.0708604, -0.0883137, 6.16538
[Jumat_17-10-2025_00-26-51], 0.0272271, -0.0610865, 6.20028
[Jumat_17-10-2025_00-26-51], -0.0349066, -0.191986, 6.1926
[Jumat_17-10-2025_00-26-52], 0.0109956, -0.0905826, 6.15665
[Jumat_17-10-2025_00-26-52], 0.0490438, -0.146259, 6.07706
[Jumat_17-10-2025_00-26-53], 0.0621337, -0.177849, 6.08684
[Jumat_17-10-2025_00-26-53], 0.00645772, -0.103673, 6.07043
[Jumat_17-10-2025_00-26-54], 0.00645772, -0.0959931, 6.15333
[Jumat_17-10-2025_00-26-54], 0.0305433, 0.00541052, 6.27114
[Jumat_17-10-2025_00-26-55], 0.0546288, -0.0862193, 0.00331613
[Jumat_17-10-2025_00-26-55], 0.105767, -0.148353, 0.120079
[Jumat_17-10-2025_00-26-56], 0.0534071, -0.0446804, 0.277158
[Jumat_17-10-2025_00-26-56], -0.0359538, -0.0764454, 0.380656
[Jumat_17-10-2025_00-26-57], 0.0228638, -0.105767, 0.40352
[Jumat_17-10-2025_00-26-57], 0.079587, -0.0862193, 0.465828
[Jumat_17-10-2025_00-26-58], 0.126536, -0.142942, 0.538783
[Jumat_17-10-2025_00-26-58], 0.0305433, -0.11013, 0.483282
[Jumat_17-10-2025_00-26-59], -0.00645772, -0.0774926, 0.459196
[Jumat_17-10-2025_00-26-59], 0.0315905, -0.113446, 0.392699
[Jumat_17-10-2025_00-27-00], 0.0654498, -0.102625, 0.224798
[Jumat_17-10-2025_00-27-00], 0.0993092, -0.098262, 0.103673
[Jumat_17-10-2025_00-27-01], 0.0459022, -0.142942, 0.113446
[Jumat_17-10-2025_00-27-02], 0.0469494, -0.137532, 0.113446
[Jumat_17-10-2025_00-27-02], 0.042586, -0.133169, 0.112399
[Jumat_17-10-2025_00-27-03], 0.0415388, -0.133169, 0.112399
[Jumat_17-10-2025_00-27-03], 0.0403171, -0.133169, 0.112399
[Jumat_17-10-2025_00-27-04], 0.0403171, -0.134216, 0.112399
[Jumat_17-10-2025_00-27-04], 0.0392699, -0.129853, 0.112399
[Jumat_17-10-2025_00-27-05], 0.0382227, -0.1309, 0.113446
[Jumat_17-10-2025_00-27-05], 0.0338594, -0.129853, 0.113446
[Jumat_17-10-2025_00-27-06], 0.0338594, -0.115715, 0.113446
[Jumat_17-10-2025_00-27-06], 0.0359538, -0.0938987, 0.113446
[Jumat_17-10-2025_00-27-07], 0.0338594, -0.066497, 0.113446
[Jumat_17-10-2025_00-27-07], 0.0349066, -0.0479966, 0.112399
[Jumat_17-10-2025_00-27-08], 0.0349066, -0.0359538, 0.112399
[Jumat_17-10-2025_00-27-08], 0.0349066, -0.0371755, 0.113446
[Jumat_17-10-2025_00-27-09], 0.0349066, -0.0382227, 0.113446
[Jumat_17-10-2025_00-27-09], 0.0349066, -0.0382227, 0.113446
[Jumat_17-10-2025_00-27-10], 0.0349066, -0.0382227, 0.113446
[Jumat_17-10-2025_00-27-10], 0.0349066, -0.0371755, 0.113446
[Jumat_17-10-2025_00-27-11], 0.0349066, -0.0382227, 0.113446
[Jumat_17-10-2025_00-27-11], 0.0349066, -0.0382227, 0.113446
[Jumat_17-10-2025_00-27-12], 0.0349066, -0.0382227, 0.113446
