Time                        , Roll, Pitch, Yaw
[Jumat_17-10-2025_00-19-36], 0.0284489, -0.0272271, 0.00209439
[Jumat_17-10-2025_00-19-37], 0.0284489, -0.115715, 0.00767945
[Jumat_17-10-2025_00-19-37], 0.0905826, -0.115715, 0.0141372
[Jumat_17-10-2025_00-19-38], 0.0328122, -0.115715, 0.023911
[Jumat_17-10-2025_00-19-38], 0.111352, -0.1494, 6.27446
[Jumat_17-10-2025_00-19-39], -0.0228638, -0.0949459, 0.00872665
[Jumat_17-10-2025_00-19-39], 0.0164061, -0.103673, 0.0839503
[Jumat_17-10-2025_00-19-40], -0.0141372, -0.16249, 6.25701
[Jumat_17-10-2025_00-19-41], 0.0610865, -0.0446804, 6.24392
[Jumat_17-10-2025_00-19-41], 0.115715, -0.115715, 6.14687
[Jumat_17-10-2025_00-19-42], 0.0523599, -0.14399, 6.20255
[Jumat_17-10-2025_00-19-42], 0.0392699, -0.114494, 6.23955
[Jumat_17-10-2025_00-19-43], 0.0272271, -0.197397, 6.27673
[Jumat_17-10-2025_00-19-43], 0.100356, -0.11013, 6.22541
[Jumat_17-10-2025_00-19-44], 0.10472, -0.198618, 6.10656
[Jumat_17-10-2025_00-19-44], 0.0577704, -0.139626, 6.17742
[Jumat_17-10-2025_00-19-45], 0.0328122, -0.0502655, 6.16974
[Jumat_17-10-2025_00-19-45], 0.00331613, -0.140674, 6.24933
[Jumat_17-10-2025_00-19-46], 0.0446804, -0.114494, 6.13274
[Jumat_17-10-2025_00-19-46], 0.055676, -0.121126, 6.05961
[Jumat_17-10-2025_00-19-47], 0.0752237, -0.079587, 6.07043
[Jumat_17-10-2025_00-19-47], 0.0446804, 0.0610865, 6.20133
[Jumat_17-10-2025_00-19-48], 0.0251327, -0.168075, 0.0970403
[Jumat_17-10-2025_00-19-48], 0.0305433, -0.135263, 0.105767
[Jumat_17-10-2025_00-19-49], 0.042586, 0.00977384, 0.154985
[Jumat_17-10-2025_00-19-49], 0.0731293, -0.232303, 0.150622
[Jumat_17-10-2025_00-19-50], 0.0284489, -0.0164061, 0.206123
[Jumat_17-10-2025_00-19-50], -0.00645772, -0.0610865, 0.244346
[Jumat_17-10-2025_00-19-51], 0.0109956, -0.13631, 0.239983
[Jumat_17-10-2025_00-19-51], 0.0872665, -0.00872665, 0.309796
[Jumat_17-10-2025_00-19-52], 0.0720821, -0.174533, 0.259705
[Jumat_17-10-2025_00-19-52], 0.0218166, -0.199666, 0.129853
[Jumat_17-10-2025_00-19-53], 0.174533, -0.0371755, 0.11013
[Jumat_17-10-2025_00-19-53], 0.0251327, -0.204029, 0.11781
[Jumat_17-10-2025_00-19-54], 0.0523599, -0.121126, 0.115715
[Jumat_17-10-2025_00-19-54], 0.055676, -0.14399, 6.19051
[Jumat_17-10-2025_00-19-55], 0.0546288, -0.145037, 6.19697
[Jumat_17-10-2025_00-19-55], 0.0513127, -0.14399, 6.2036
[Jumat_17-10-2025_00-19-56], 0.0523599, -0.14399, 6.21337
[Jumat_17-10-2025_00-19-56], 0.0513127, -0.135263, 6.21337
[Jumat_17-10-2025_00-19-57], 0.0479966, -0.142942, 6.21337
[Jumat_17-10-2025_00-19-57], 0.0490438, -0.135263, 6.21233
[Jumat_17-10-2025_00-19-58], 0.0490438, -0.116763, 6.21233
[Jumat_17-10-2025_00-19-58], 0.0513127, -0.092677, 6.1577
[Jumat_17-10-2025_00-19-59], 0.0513127, -0.0677188, 6.07706
[Jumat_17-10-2025_00-19-59], 0.0534071, -0.0490438, 5.99084
[Jumat_17-10-2025_00-20-00], 0.0534071, -0.0436332, 5.91771
[Jumat_17-10-2025_00-20-00], 0.0546288, -0.0436332, 5.86972
[Jumat_17-10-2025_00-20-01], 0.0546288, -0.0436332, 5.84685
[Jumat_17-10-2025_00-20-01], 0.0546288, -0.0436332, 5.83045
[Jumat_17-10-2025_00-20-02], 0.0546288, -0.0436332, 5.81963
[Jumat_17-10-2025_00-20-03], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-03], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-04], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-04], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-05], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-05], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-06], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-06], 0.0546288, -0.0436332, 5.81858
[Jumat_17-10-2025_00-20-07], 0.0546288, -0.0436332, 5.81858
