Time                        , Roll, Pitch, Yaw
[Jumat_17-10-2025_00-28-27], 0.0315905, -0.0415388, 0.0010472
[Jumat_17-10-2025_00-28-27], 0.0315905, -0.116763, 0.00645772
[Jumat_17-10-2025_00-28-28], 0.0970403, -0.111352, 6.25596
[Jumat_17-10-2025_00-28-28], 0.0382227, -0.0752237, 0.0174533
[Jumat_17-10-2025_00-28-29], 0.0829031, -0.102625, 6.23955
[Jumat_17-10-2025_00-28-29], 0.00872665, -0.0764454, 6.25264
[Jumat_17-10-2025_00-28-30], -0.0741765, -0.129853, 0.0349066
[Jumat_17-10-2025_00-28-30], 0.00209439, -0.16249, 6.20255
[Jumat_17-10-2025_00-28-31], 0.0577704, -0.098262, 6.20028
[Jumat_17-10-2025_00-28-31], 0.079587, -0.172439, 6.15124
[Jumat_17-10-2025_00-28-32], 0.023911, -0.0851721, 6.15333
[Jumat_17-10-2025_00-28-32], 0.0315905, -0.116763, 6.22873
[Jumat_17-10-2025_00-28-33], 0.0818559, -0.146259, 6.18719
[Jumat_17-10-2025_00-28-33], 0.0371755, -0.0916298, 6.22
[Jumat_17-10-2025_00-28-34], 0.0741765, -0.222529, 6.1371
[Jumat_17-10-2025_00-28-35], 0.0469494, -0.055676, 6.21442
[Jumat_17-10-2025_00-28-35], 0.00541052, 0.108036, 0.0459022
[Jumat_17-10-2025_00-28-36], -0.0479966, -0.0349066, 0.0959931
[Jumat_17-10-2025_00-28-36], 0.0469494, -0.1494, 0.0174533
[Jumat_17-10-2025_00-28-37], 0.0610865, -0.0490438, 6.23309
[Jumat_17-10-2025_00-28-37], 0.068766, -0.0621337, 0.0010472
[Jumat_17-10-2025_00-28-38], 0.0708604, -0.0808087, 0.19635
[Jumat_17-10-2025_00-28-41], 0.0600393, -0.129853, 0.246615
[Jumat_17-10-2025_00-28-42], -0.0993092, -0.0436332, 0.236667
[Jumat_17-10-2025_00-28-42], -0.0872665, -0.187623, 0.272795
[Jumat_17-10-2025_00-28-43], -0.0720821, -0.211708, 0.0359538
[Jumat_17-10-2025_00-28-45], -0.0315905, -0.20176, 6.24496
[Jumat_17-10-2025_00-28-46], -0.0774926, -0.199666, 6.03116
[Jumat_17-10-2025_00-28-46], -0.098262, -0.191986, 0.507193
[Jumat_17-10-2025_00-28-47], -0.0010472, -0.168075, 0.703542
[Jumat_17-10-2025_00-28-47], -0.0371755, -0.100356, 1.53484
[Jumat_17-10-2025_00-28-48], -0.0305433, -0.154985, 1.40394
[Jumat_17-10-2025_00-28-48], -0.109083, -0.194255, 1.33186
[Jumat_17-10-2025_00-28-49], -0.00209439, -0.11781, 0.701448
[Jumat_17-10-2025_00-28-49], -0.179943, -0.289027, 0.911935
[Jumat_17-10-2025_00-28-50], -0.16249, -0.270526, 0.399157
[Jumat_17-10-2025_00-28-50], 0, -0.191986, 6.27882
[Jumat_17-10-2025_00-28-51], -0.100356, -0.185529, 0.0207694
[Jumat_17-10-2025_00-28-51], -0.0523599, -0.295659, 0.33807
[Jumat_17-10-2025_00-28-52], -0.0315905, -0.151669, 0.206123
[Jumat_17-10-2025_00-28-52], -0.098262, -0.165806, 0.154985
[Jumat_17-10-2025_00-28-53], -0.0959931, -0.194255, 0.237888
[Jumat_17-10-2025_00-28-53], -0.156032, -0.290074, 0.0731293
[Jumat_17-10-2025_00-28-54], -0.0228638, -0.195302, 0.00645772
[Jumat_17-10-2025_00-28-54], -0.0938987, -0.194255, 5.82399
[Jumat_17-10-2025_00-28-55], -0.0436332, -0.154985, 5.62328
[Jumat_17-10-2025_00-28-55], -0.0862193, -0.184307, 5.6341
[Jumat_17-10-2025_00-28-56], -0.00645772, -0.11013, 5.67232
[Jumat_17-10-2025_00-28-56], 0.0109956, -0.0839503, 5.87094
[Jumat_17-10-2025_00-28-57], 0.0174533, -0.0677188, 5.97129
