Time                        , Roll, Pitch, Yaw
[Jumat_17-10-2025_00-22-32], 0.0315905, -0.0164061, 6.27551
[Jumat_17-10-2025_00-22-32], 0.0284489, -0.105767, 6.27987
[Jumat_17-10-2025_00-22-33], 0.100356, -0.0883137, 6.27446
[Jumat_17-10-2025_00-22-33], 0.0315905, -0.0633555, 0.042586
[Jumat_17-10-2025_00-22-34], 0.0708604, -0.0949459, 6.25055
[Jumat_17-10-2025_00-22-34], 0.0261799, -0.0392699, 6.27882
[Jumat_17-10-2025_00-22-35], -0.0109956, -0.122173, 0.0839503
[Jumat_17-10-2025_00-22-35], -0.0207694, -0.125489, 6.27987
[Jumat_17-10-2025_00-22-36], 0.0185005, -0.0764454, 6.23309
[Jumat_17-10-2025_00-22-36], 0.0970403, -0.154985, 6.14583
[Jumat_17-10-2025_00-22-37], 0.0359538, -0.0895354, 6.15892
[Jumat_17-10-2025_00-22-37], -0.01309, -0.116763, 6.24618
[Jumat_17-10-2025_00-22-38], 0.0459022, -0.160396, 6.1851
[Jumat_17-10-2025_00-22-38], 0.0829031, -0.0698132, 6.17515
[Jumat_17-10-2025_00-22-39], 0.124442, -0.20944, 6.12506
[Jumat_17-10-2025_00-22-39], 0.0382227, -0.12322, 6.13588
[Jumat_17-10-2025_00-22-40], -0.00767945, -0.0446804, 6.15229
[Jumat_17-10-2025_00-22-40], -0.0284489, -0.158127, 6.14583
[Jumat_17-10-2025_00-22-41], 0.0359538, -0.0752237, 6.06292
[Jumat_17-10-2025_00-22-41], 0.0993092, -0.1309, 5.97339
[Jumat_17-10-2025_00-22-42], 0.092677, -0.0993092, 6.03116
[Jumat_17-10-2025_00-22-42], 0.0708604, 0.0523599, 6.13483
[Jumat_17-10-2025_00-22-43], 0.0010472, -0.100356, 0.042586
[Jumat_17-10-2025_00-22-43], 0.0315905, -0.0338594, 0.0895354
[Jumat_17-10-2025_00-22-44], 0.0479966, -0.0752237, 0.111352
[Jumat_17-10-2025_00-22-44], 0.100356, -0.133169, 0.21485
[Jumat_17-10-2025_00-22-45], 0.0513127, -0.023911, 0.257436
[Jumat_17-10-2025_00-22-45], -0.0174533, -0.120079, 0.339292
[Jumat_17-10-2025_00-22-46], 0.0251327, -0.0415388, 0.253073
[Jumat_17-10-2025_00-22-46], 0.0905826, -0.0294961, 0.301069
[Jumat_17-10-2025_00-22-47], 0.098262, -0.116763, 0.357792
[Jumat_17-10-2025_00-22-47], 0.00331613, -0.0785398, 0.17558
[Jumat_17-10-2025_00-22-48], 0.00872665, -0.105767, 0.239983
[Jumat_17-10-2025_00-22-48], 0.066497, -0.103673, 0.0305433
[Jumat_17-10-2025_00-22-49], 0.0993092, -0.0577704, 6.24287
[Jumat_17-10-2025_00-22-49], 0.0446804, -0.0970403, 6.23519
[Jumat_17-10-2025_00-22-50], 0.0490438, -0.101404, 6.23309
[Jumat_17-10-2025_00-22-51], 0.0436332, -0.112399, 6.23187
[Jumat_17-10-2025_00-22-51], 0.042586, -0.115715, 6.23187
[Jumat_17-10-2025_00-22-52], 0.0403171, -0.115715, 6.23083
[Jumat_17-10-2025_00-22-52], 0.0403171, -0.118857, 6.22751
[Jumat_17-10-2025_00-22-53], 0.0392699, -0.121126, 6.22978
[Jumat_17-10-2025_00-22-53], 0.0403171, -0.122173, 6.22978
[Jumat_17-10-2025_00-22-54], 0.0403171, -0.11013, 6.22873
[Jumat_17-10-2025_00-22-54], 0.0392699, -0.0883137, 6.22751
[Jumat_17-10-2025_00-22-55], 0.0415388, -0.0677188, 6.22646
[Jumat_17-10-2025_00-22-55], 0.042586, -0.0469494, 6.22437
[Jumat_17-10-2025_00-22-56], 0.042586, -0.0359538, 6.22437
[Jumat_17-10-2025_00-22-56], 0.0446804, -0.0315905, 6.22315
[Jumat_17-10-2025_00-22-57], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-22-57], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-22-58], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-22-58], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-22-59], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-22-59], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-23-00], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-23-00], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-23-01], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-23-01], 0.0446804, -0.0305433, 6.2221
[Jumat_17-10-2025_00-23-02], 0.0446804, -0.0305433, 6.2221
